Label,Text
depressive,বর্তমান দেশের পরিস্থিত বাদী আর বিবাদীর টানা হেঁচড়ায় আইনজীবীদের চুষে খাওয়ার ধান্দা বেড়েছে 
depressive,"কে ভেবেছিল প্রাণগুলো এভাবে ঝড়ে যাবে রাস্তায় ? ধিক্কার ওসব বাস ড্রাইবারদের । ওদের ছেলেমেয়েগুলো এভাবে মারা গেলে বুঝবে , এ ঝড়ে যাওয়া কত টা কষ্টের"
non_depressive,তামিমকে আগ্রাসী ব্যাটিং করার আহ্বান জানিয়েছেন বাংলাদেশের অভিষেক টেস্টের প্রধান কোচ সারোয়ার ইমরান : 
non_depressive,বাংলাদেশে এখনো ওনেক সরকারি চাকরি কোটা খালি সরকার জনবল দিয়ে কাজ করায়
depressive,পড়াশোনা করে মনে হচ্ছে নিজের বিপদ নিজেই ডেকে এনেছি। এমন একটা জীবন কখনো আশা করিনি। জানি শেষ কোথায় কাকে বুঝাবো
non_depressive,বিস্বাস আজ বিলুপ্ত
depressive,জীবনে বেশী সময় দিলেও অনেক কিছু হারানোর মুখে মুখে প্রত্যেকে নিজেকে নিজের প্রশ্ন করে।
depressive,রাতে বেশি গরম আরও
non_depressive,পড়াশোনা করে শুধু চাকরির আশায় বসে থাকলেই হবে না।নিজেকে উদ্যোগতা হতে হবে।কিছু একটা করার চেষ্টা করতে হবে।
depressive,বেচে থাকলে হয়তো কোনদিন এসে আবার দেখবো প্রিয় মানুষ টাকে দেখার মাঝে অন্যরকম অনুভূতি
non_depressive,ওয়াক্ত নামাজ কিছুর সমাধান
